Args: self-attention-mnist-pgd-small-sim.onnx 75 0.032 linear | Runtime: 2.28
Args: self-attention-mnist-pgd-small-sim.onnx 75 0.012 lse1 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 75 0.016 lse1 | Runtime: 2.25
Args: self-attention-mnist-pgd-small-sim.onnx 75 0.02 lse1 | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 75 0.024 lse1 | Runtime: 2.22
Args: self-attention-mnist-pgd-small-sim.onnx 75 0.032 lse1 | Runtime: 2.40
Args: self-attention-mnist-pgd-small-sim.onnx 75 0.012 lse2 | Runtime: 2.29
Args: self-attention-mnist-pgd-small-sim.onnx 75 0.016 lse2 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 75 0.02 lse2 | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 75 0.024 lse2 | Runtime: 2.27
Args: self-attention-mnist-pgd-small-sim.onnx 75 0.032 lse2 | Runtime: 2.37
Args: self-attention-mnist-pgd-small-sim.onnx 75 0.012 er | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 75 0.016 er | Runtime: 2.28
Args: self-attention-mnist-pgd-small-sim.onnx 75 0.02 er | Runtime: 2.29
Args: self-attention-mnist-pgd-small-sim.onnx 75 0.024 er | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 75 0.032 er | Runtime: 2.23
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.012 linear | Runtime: 2.26
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.016 linear | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.02 linear | Runtime: 2.38
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.024 linear | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.032 linear | Runtime: 2.27
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.012 lse1 | Runtime: 2.28
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.016 lse1 | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.02 lse1 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.024 lse1 | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.032 lse1 | Runtime: 2.33
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.012 lse2 | Runtime: 2.28
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.016 lse2 | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.02 lse2 | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.024 lse2 | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.032 lse2 | Runtime: 2.33
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.012 er | Runtime: 2.29
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.016 er | Runtime: 2.24
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.02 er | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.024 er | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 76 0.032 er | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.012 linear | Runtime: 1.86
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.016 linear | Runtime: 1.82
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.02 linear | Runtime: 1.86
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.024 linear | Runtime: 1.82
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.032 linear | Runtime: 1.83
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.012 lse1 | Runtime: 1.84
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.016 lse1 | Runtime: 1.92
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.02 lse1 | Runtime: 1.83
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.024 lse1 | Runtime: 1.92
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.032 lse1 | Runtime: 1.80
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.012 lse2 | Runtime: 1.87
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.016 lse2 | Runtime: 1.86
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.02 lse2 | Runtime: 1.85
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.024 lse2 | Runtime: 1.82
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.032 lse2 | Runtime: 1.81
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.012 er | Runtime: 1.90
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.016 er | Runtime: 1.93
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.02 er | Runtime: 1.78
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.024 er | Runtime: 1.81
Args: self-attention-mnist-pgd-small-sim.onnx 77 0.032 er | Runtime: 1.82
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.012 linear | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.016 linear | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.02 linear | Runtime: 2.25
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.024 linear | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.032 linear | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.012 lse1 | Runtime: 2.29
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.016 lse1 | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.02 lse1 | Runtime: 2.39
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.024 lse1 | Runtime: 2.28
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.032 lse1 | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.012 lse2 | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.016 lse2 | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.02 lse2 | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.024 lse2 | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.032 lse2 | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.012 er | Runtime: 2.28
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.016 er | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.02 er | Runtime: 2.25
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.024 er | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 78 0.032 er | Runtime: 2.38
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.012 linear | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.016 linear | Runtime: 2.33
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.02 linear | Runtime: 2.39
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.024 linear | Runtime: 2.42
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.032 linear | Runtime: 2.38
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.012 lse1 | Runtime: 2.28
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.016 lse1 | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.02 lse1 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.024 lse1 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.032 lse1 | Runtime: 2.29
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.012 lse2 | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.016 lse2 | Runtime: 2.24
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.02 lse2 | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.024 lse2 | Runtime: 2.24
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.032 lse2 | Runtime: 2.38
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.012 er | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.016 er | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.02 er | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.024 er | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 79 0.032 er | Runtime: 2.43
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.012 linear | Runtime: 2.40
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.016 linear | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.02 linear | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.024 linear | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.032 linear | Runtime: 2.29
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.012 lse1 | Runtime: 2.28
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.016 lse1 | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.02 lse1 | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.024 lse1 | Runtime: 2.29
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.032 lse1 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.012 lse2 | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.016 lse2 | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.02 lse2 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.024 lse2 | Runtime: 2.27
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.032 lse2 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.012 er | Runtime: 2.39
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.016 er | Runtime: 2.29
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.02 er | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.024 er | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 80 0.032 er | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.012 linear | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.016 linear | Runtime: 2.41
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.02 linear | Runtime: 2.21
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.024 linear | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.032 linear | Runtime: 2.40
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.012 lse1 | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.016 lse1 | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.02 lse1 | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.024 lse1 | Runtime: 2.29
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.032 lse1 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.012 lse2 | Runtime: 2.40
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.016 lse2 | Runtime: 2.26
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.02 lse2 | Runtime: 2.25
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.024 lse2 | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.032 lse2 | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.012 er | Runtime: 2.24
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.016 er | Runtime: 2.37
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.02 er | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.024 er | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 81 0.032 er | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.012 linear | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.016 linear | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.02 linear | Runtime: 2.26
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.024 linear | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.032 linear | Runtime: 2.33
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.012 lse1 | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.016 lse1 | Runtime: 2.21
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.02 lse1 | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.024 lse1 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.032 lse1 | Runtime: 2.38
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.012 lse2 | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.016 lse2 | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.02 lse2 | Runtime: 2.39
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.024 lse2 | Runtime: 2.37
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.032 lse2 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.012 er | Runtime: 2.37
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.016 er | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.02 er | Runtime: 2.27
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.024 er | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 82 0.032 er | Runtime: 2.39
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.012 linear | Runtime: 2.27
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.016 linear | Runtime: 2.41
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.02 linear | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.024 linear | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.032 linear | Runtime: 2.41
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.012 lse1 | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.016 lse1 | Runtime: 2.33
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.02 lse1 | Runtime: 2.24
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.024 lse1 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.032 lse1 | Runtime: 2.24
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.012 lse2 | Runtime: 2.22
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.016 lse2 | Runtime: 2.25
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.02 lse2 | Runtime: 2.33
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.024 lse2 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.032 lse2 | Runtime: 2.25
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.012 er | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.016 er | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.02 er | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.024 er | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 83 0.032 er | Runtime: 2.28
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.012 linear | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.016 linear | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.02 linear | Runtime: 2.28
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.024 linear | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.032 linear | Runtime: 2.26
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.012 lse1 | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.016 lse1 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.02 lse1 | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.024 lse1 | Runtime: 2.38
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.032 lse1 | Runtime: 2.20
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.012 lse2 | Runtime: 2.38
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.016 lse2 | Runtime: 2.40
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.02 lse2 | Runtime: 2.38
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.024 lse2 | Runtime: 2.33
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.032 lse2 | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.012 er | Runtime: 2.33
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.016 er | Runtime: 2.27
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.02 er | Runtime: 2.28
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.024 er | Runtime: 2.39
Args: self-attention-mnist-pgd-small-sim.onnx 84 0.032 er | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.012 linear | Runtime: 2.23
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.016 linear | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.02 linear | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.024 linear | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.032 linear | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.012 lse1 | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.016 lse1 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.02 lse1 | Runtime: 2.29
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.024 lse1 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.032 lse1 | Runtime: 2.26
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.012 lse2 | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.016 lse2 | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.02 lse2 | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.024 lse2 | Runtime: 2.38
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.032 lse2 | Runtime: 2.28
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.012 er | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.016 er | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.02 er | Runtime: 2.26
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.024 er | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 85 0.032 er | Runtime: 2.29
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.012 linear | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.016 linear | Runtime: 2.25
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.02 linear | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.024 linear | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.032 linear | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.012 lse1 | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.016 lse1 | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.02 lse1 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.024 lse1 | Runtime: 2.26
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.032 lse1 | Runtime: 2.27
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.012 lse2 | Runtime: 2.27
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.016 lse2 | Runtime: 2.33
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.02 lse2 | Runtime: 2.38
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.024 lse2 | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.032 lse2 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.012 er | Runtime: 2.33
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.016 er | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.02 er | Runtime: 2.33
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.024 er | Runtime: 2.41
Args: self-attention-mnist-pgd-small-sim.onnx 86 0.032 er | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.012 linear | Runtime: 2.41
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.016 linear | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.02 linear | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.024 linear | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.032 linear | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.012 lse1 | Runtime: 2.37
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.016 lse1 | Runtime: 2.37
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.02 lse1 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.024 lse1 | Runtime: 2.40
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.032 lse1 | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.012 lse2 | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.016 lse2 | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.02 lse2 | Runtime: 2.26
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.024 lse2 | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.032 lse2 | Runtime: 2.18
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.012 er | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.016 er | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.02 er | Runtime: 2.28
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.024 er | Runtime: 2.28
Args: self-attention-mnist-pgd-small-sim.onnx 87 0.032 er | Runtime: 2.28
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.012 linear | Runtime: 2.29
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.016 linear | Runtime: 2.26
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.02 linear | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.024 linear | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.032 linear | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.012 lse1 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.016 lse1 | Runtime: 2.29
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.02 lse1 | Runtime: 2.29
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.024 lse1 | Runtime: 2.33
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.032 lse1 | Runtime: 2.42
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.012 lse2 | Runtime: 2.41
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.016 lse2 | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.02 lse2 | Runtime: 2.37
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.024 lse2 | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.032 lse2 | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.012 er | Runtime: 2.33
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.016 er | Runtime: 2.29
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.02 er | Runtime: 2.43
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.024 er | Runtime: 2.33
Args: self-attention-mnist-pgd-small-sim.onnx 88 0.032 er | Runtime: 2.39
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.012 linear | Runtime: 2.26
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.016 linear | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.02 linear | Runtime: 2.27
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.024 linear | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.032 linear | Runtime: 2.36
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.012 lse1 | Runtime: 2.35
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.016 lse1 | Runtime: 2.33
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.02 lse1 | Runtime: 2.27
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.024 lse1 | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.032 lse1 | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.012 lse2 | Runtime: 2.28
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.016 lse2 | Runtime: 2.24
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.02 lse2 | Runtime: 2.33
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.024 lse2 | Runtime: 2.38
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.032 lse2 | Runtime: 2.37
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.012 er | Runtime: 2.40
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.016 er | Runtime: 2.37
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.02 er | Runtime: 2.28
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.024 er | Runtime: 2.33
Args: self-attention-mnist-pgd-small-sim.onnx 89 0.032 er | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 90 0.012 linear | Runtime: 2.37
Args: self-attention-mnist-pgd-small-sim.onnx 90 0.016 linear | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 90 0.02 linear | Runtime: 2.39
Args: self-attention-mnist-pgd-small-sim.onnx 90 0.024 linear | Runtime: 2.34
Args: self-attention-mnist-pgd-small-sim.onnx 90 0.032 linear | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 90 0.012 lse1 | Runtime: 2.29
Args: self-attention-mnist-pgd-small-sim.onnx 90 0.016 lse1 | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 90 0.02 lse1 | Runtime: 2.31
Args: self-attention-mnist-pgd-small-sim.onnx 90 0.024 lse1 | Runtime: 2.46
Args: self-attention-mnist-pgd-small-sim.onnx 90 0.032 lse1 | Runtime: 2.55
Args: self-attention-mnist-pgd-small-sim.onnx 90 0.012 lse2 | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 90 0.016 lse2 | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 90 0.02 lse2 | Runtime: 2.27
Args: self-attention-mnist-pgd-small-sim.onnx 90 0.024 lse2 | Runtime: 2.30
Args: self-attention-mnist-pgd-small-sim.onnx 90 0.032 lse2 | Runtime: 2.32
Args: self-attention-mnist-pgd-small-sim.onnx 90 0.012 er | Runtime: 2.34
